PLAYER NAME,PLAYER TEAM,PLAYER POSITION,LOC,OPP,STATUS,PROJ,PASSING C/A,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL
Geno Smith,Sea,QB,Away,Bal,L 3-37,14.0,13/28,157,0,1,2,4,0,0,0,0,0,0,1,0,2.68
Zack Moss,Ind,RB,Away,Car,W 27-13,12.7,0/0,0,0,0,7,26,0,0,0,0,0,0,0,0,2.6
Roschon Johnson,Chi,RB,Away,NO,L 17-24,9.5,0/0,0,0,0,2,6,0,1,9,0,1,0,0,0,2.5
DeAndre Carter,LV,WR,Home,NYG,W 30-6,0.1,0/0,0,0,0,0,0,0,1,15,0,1,0,0,0,2.5
Demarcus Robinson,LAR,WR,Away,GB,L 3-20,0.0,0/0,0,0,0,0,0,0,1,15,0,1,0,0,0,2.5
Andrew Beck,Hou,RB,Home,TB,W 39-37,0.8,0/0,0,0,0,0,0,0,2,5,0,2,0,0,0,2.5
Van Jefferson,Atl,WR,Home,Min,L 28-31,7.6,0/0,0,0,0,0,0,0,1,14,0,4,0,0,0,2.4
John Metchie III,Hou,WR,Home,TB,W 39-37,2.5,0/0,0,0,0,0,0,0,1,14,0,1,0,0,0,2.4
Zach Charbonnet,Sea,RB,Away,Bal,L 3-37,5.7,0/0,0,0,0,4,8,0,1,5,0,1,0,0,0,2.3
Zay Flowers,Bal,WR,Home,Sea,W 37-3,14.1,0/0,0,0,0,0,0,0,1,11,0,1,0,0,0,2.1
Matt Breida,NYG,RB,Away,LV,L 6-30,3.2,0/0,0,0,0,2,5,0,1,6,0,2,0,0,0,2.1
Jalen Reagor,NE,WR,Home,Wsh,L 17-20,7.1,0/0,0,0,0,0,0,0,1,11,0,6,0,0,0,2.1
Josh Oliver,Min,TE,Away,Atl,W 31-28,2.1,0/0,0,0,0,0,0,0,2,1,0,2,0,0,0,2.1
Robert Tonyan,Chi,TE,Away,NO,L 17-24,2.0,0/0,0,0,0,0,0,0,1,11,0,1,0,0,0,2.1
Jordan Akins,Cle,TE,Home,Ari,W 27-0,1.5,0/0,0,0,0,0,0,0,1,11,0,3,0,0,0,2.1
Josh Downs,Ind,WR,Away,Car,W 27-13,11.5,0/0,0,0,0,0,0,0,1,10,0,1,0,0,0,2.0
Latavius Murray,Buf,RB,Away,Cin,L 18-24,7.1,0/0,0,0,0,2,4,0,1,6,0,1,0,0,0,2.0
Allen Robinson II,Pit,WR,Home,Ten,W 20-16,4.0,0/0,0,0,0,0,0,0,1,10,0,2,0,0,0,2.0
Austin Hooper,LV,TE,Home,NYG,W 30-6,2.3,0/0,0,0,0,0,0,0,1,10,0,1,0,0,0,2.0
George Pickens,Pit,WR,Home,Ten,W 20-16,13.8,0/0,0,0,0,0,0,0,2,-1,0,5,0,0,0,1.9
Daniel Jones,NYG,QB,Away,LV,L 6-30,13.9,4/9,25,0,0,2,9,0,0,0,0,0,0,0,0,1.9
Andrei Iosivas,Cin,WR,Home,Buf,W 24-18,1.2,0/0,0,0,0,0,0,0,1,9,0,1,0,0,0,1.9
Trent Sherfield,Buf,WR,Away,Cin,L 18-24,2.5,0/0,0,0,0,0,0,0,1,9,0,2,0,0,0,1.9
Rondale Moore,Ari,WR,Away,Cle,L 0-27,8.6,0/0,0,0,0,4,3,0,1,5,0,2,0,0,0,1.8
Dalvin Cook,NYJ,RB,Home,LAC,L 6-27,2.8,0/0,0,0,0,2,7,0,1,1,0,2,0,0,0,1.8
Ke'Shawn Vaughn,TB,RB,Away,Hou,L 37-39,0.8,0/0,0,0,0,4,9,0,1,-1,0,1,0,0,0,1.8
Olamide Zaccheaus,Phi,WR,Home,Dal,W 28-23,1.6,0/0,0,0,0,0,0,0,1,8,0,2,0,0,0,1.8
Brandin Cooks,Dal,WR,Away,Phi,L 23-28,9.9,0/0,0,0,0,0,0,0,1,7,0,2,0,0,0,1.7
Tyquan Thornton,NE,WR,Home,Wsh,L 17-20,4.7,0/0,0,0,0,0,0,0,1,7,0,4,0,0,0,1.7
Darnell Washington,Pit,TE,Home,Ten,W 20-16,1.1,0/0,0,0,0,0,0,0,1,7,0,1,0,0,0,1.7
Jeremy Ruckert,NYJ,TE,Home,LAC,L 6-27,1.5,0/0,0,0,0,0,0,0,1,7,0,1,0,0,0,1.7
Josiah Deguara,GB,TE,Home,LAR,W 20-3,1.0,0/0,0,0,0,0,0,0,1,7,0,1,0,0,0,1.7
Nick Bawden,NYJ,RB,Home,LAC,L 6-27,0.1,0/0,0,0,0,0,0,0,1,7,0,1,0,0,0,1.7
Malik Taylor,NYJ,WR,Home,LAC,L 6-27,0.0,0/0,0,0,0,0,0,0,1,7,0,2,0,0,0,1.7
Colby Parkinson,Sea,TE,Away,Bal,L 3-37,4.0,0/0,0,0,0,0,0,0,1,6,0,1,0,0,0,1.6
Miles Boykin,Pit,WR,Home,Ten,W 20-16,0.0,0/0,0,0,0,0,0,0,1,6,0,1,0,0,0,1.6
Austin Trammell,LAR,WR,Away,GB,L 3-20,0.2,0/0,0,0,0,0,0,0,1,6,0,1,0,0,0,1.6
Jonathan Mingo,Car,WR,Home,Ind,L 13-27,8.5,0/0,0,0,0,0,0,0,1,5,0,4,0,0,0,1.5
Raheem Blackshear,Car,RB,Home,Ind,L 13-27,3.0,0/0,0,0,0,1,0,0,1,5,0,1,0,0,0,1.5
Cordarrelle Patterson,Atl,RB,Home,Min,L 28-31,1.9,0/0,0,0,0,1,0,0,1,3,0,1,0,0,0,1.3
Trayveon Williams,Cin,RB,Home,Buf,W 24-18,2.1,0/0,0,0,0,3,13,0,0,0,0,0,0,0,0,1.3
Cedric Tillman,Cle,WR,Home,Ari,W 27-0,2.8,0/0,0,0,0,0,0,0,1,3,0,1,0,0,0,1.3
Isaiah McKenzie,Ind,WR,Away,Car,W 27-13,0.7,0/0,0,0,0,0,0,0,2,12,0,3,0,1,0,1.2
Xavier Hutchinson,Hou,WR,Home,TB,W 39-37,0.0,0/0,0,0,0,1,12,0,0,0,0,0,0,0,0,1.2
Pierre Strong Jr.,Cle,RB,Home,Ari,W 27-0,2.8,0/0,0,0,0,3,9,0,1,-7,0,1,0,0,0,1.2
Nelson Agholor,Bal,WR,Home,Sea,W 37-3,3.2,0/0,0,0,0,0,0,0,1,2,0,1,0,0,0,1.2
Greg Dortch,Ari,WR,Away,Cle,L 0-27,2.3,0/0,0,0,0,0,0,0,1,2,0,1,0,0,0,1.2
Alec Ingold,Mia,RB,Away,KC,L 14-21,1.1,0/0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.1
Calvin Austin III,Pit,WR,Home,Ten,W 20-16,3.3,0/0,0,0,0,2,10,0,0,0,0,1,0,0,0,1.0
Luke Schoonmaker,Dal,TE,Away,Phi,L 23-28,2.6,0/0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0
Rashaad Penny,Phi,RB,Home,Dal,W 28-23,0.0,0/0,0,0,0,2,8,0,0,0,0,0,0,0,0,0.8
Rico Dowdle,Dal,RB,Away,Phi,L 23-28,6.7,0/0,0,0,0,2,8,0,0,0,0,0,0,0,0,0.8
Keaontay Ingram,Ari,RB,Away,Cle,L 0-27,9.4,0/0,0,0,0,9,8,0,0,0,0,0,0,0,0,0.8
John Bates,Wsh,TE,Away,NE,W 20-17,3.0,0/0,0,0,0,0,0,0,1,-5,0,2,0,0,0,0.5
Chase Edmonds,TB,RB,Away,Hou,L 37-39,4.0,0/0,0,0,0,3,-5,0,1,-1,0,1,0,0,0,0.4
Mike Boone,Hou,RB,Home,TB,W 39-37,6.2,0/0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.3
Deon Jackson,NYG,RB,Away,LV,L 6-30,0.0,0/0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.2
Gabe Davis,Buf,WR,Away,Cin,L 18-24,12.9,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Michael Thomas,NO,WR,Home,Chi,W 24-17,10.9,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Ty Chandler,Min,RB,Away,Atl,W 31-28,0.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tyler Higbee,LAR,TE,Away,GB,L 3-20,6.7,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Joshua Palmer,LAC,WR,Away,NYJ,W 27-6,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Trenton Irwin,Cin,WR,Home,Buf,W 24-18,1.8,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Zach Evans,LAR,RB,Away,GB,L 3-20,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chase Claypool,Mia,WR,Away,KC,L 14-21,2.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mike Gesicki,NE,TE,Home,Wsh,L 17-20,4.9,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Julio Jones,Phi,WR,Home,Dal,W 28-23,2.3,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Desmond Ridder,Atl,QB,Home,Min,L 28-31,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Donald Parham Jr.,LAC,TE,Away,NYJ,W 27-6,4.7,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Noah Fant,Sea,TE,Away,Bal,L 3-37,4.4,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Alec Pierce,Ind,WR,Away,Car,W 27-13,5.5,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Jalen Guyton,LAC,WR,Away,NYJ,W 27-6,0.0,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Isaiah Hodgins,NYG,WR,Away,LV,L 6-30,4.8,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Braxton Berrios,Mia,WR,Away,KC,L 14-21,4.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
PJ Walker,Cle,QB,Home,Ari,W 27-0,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kylen Granson,Ind,TE,Away,Car,W 27-13,6.1,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Jake Bobo,Sea,WR,Away,Bal,L 3-37,2.8,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Terrace Marshall Jr.,Car,WR,Home,Ind,L 13-27,4.1,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
DeeJay Dallas,Sea,RB,Away,Bal,L 3-37,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Deonte Harty,Buf,WR,Away,Cin,L 18-24,1.6,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Deven Thompkins,TB,WR,Away,Hou,L 37-39,3.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ty Montgomery II,NE,RB,Home,Wsh,L 17-20,0.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sterling Shepard,NYG,WR,Away,LV,L 6-30,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chris Evans,Cin,RB,Home,Buf,W 24-18,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chris Rodriguez Jr.,Wsh,RB,Away,NE,W 20-17,1.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jack Stoll,Phi,TE,Home,Dal,W 28-23,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Will Dissly,Sea,TE,Away,Bal,L 3-37,1.1,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
A.T. Perry,NO,WR,Home,Chi,W 24-17,0.3,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tucker Kraft,GB,TE,Home,LAR,W 20-3,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Albert Okwuegbunam,Phi,TE,Home,Dal,W 28-23,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Blake Bell,KC,TE,Home,Mia,W 21-14,1.4,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Travis Homer,Chi,RB,Away,NO,L 17-24,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
C.J. Ham,Min,RB,Away,Atl,W 31-28,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Corey Clement,Ari,RB,Away,Cle,L 0-27,2.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Marquise Goodwin,Cle,WR,Home,Ari,W 27-0,4.4,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Mo Alie-Cox,Ind,TE,Away,Car,W 27-13,1.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Harrison Bryant,Cle,TE,Home,Ari,W 27-0,1.9,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Velus Jones Jr.,Chi,WR,Away,NO,L 17-24,1.4,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Patrick Ricard,Bal,RB,Home,Sea,W 37-3,0.9,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brandon Bolden,LV,RB,Home,NYG,W 30-6,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Britain Covey,Phi,WR,Home,Dal,W 28-23,0.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Trey Sermon,Ind,RB,Away,Car,W 27-13,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tyler Kroft,Mia,TE,Away,KC,L 14-21,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cole Turner,Wsh,TE,Away,NE,W 20-17,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Reggie Gilliam,Buf,RB,Away,Cin,L 18-24,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dee Eskridge,Sea,WR,Away,Bal,L 3-37,0.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Malik Heath,GB,WR,Home,LAR,W 20-3,0.9,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Gunner Olszewski,NYG,WR,Away,LV,L 6-30,0.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hunter Luepke,Dal,RB,Away,Phi,L 23-28,0.1,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Quintin Morris,Buf,TE,Away,Cin,L 18-24,1.3,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Scott Miller,Atl,WR,Home,Min,L 28-31,2.9,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brycen Hopkins,LAR,TE,Away,GB,L 3-20,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pharaoh Brown,NE,TE,Home,Wsh,L 17-20,2.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Zach Pascal,Ari,WR,Away,Cle,L 0-27,4.5,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Julian Hill,Mia,TE,Away,KC,L 14-21,0.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mitchell Wilcox,Cin,TE,Home,Buf,W 24-18,0.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Matthew Slater,NE,WR,Home,Wsh,L 17-20,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Khari Blasingame,Chi,RB,Away,NO,L 17-24,0.9,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Trent Taylor,Chi,WR,Away,NO,L 17-24,0.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ko Kieft,TB,TE,Away,Hou,L 37-39,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ihmir Smith-Marsette,Car,WR,Home,Ind,L 13-27,0.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Marcedes Lewis,Chi,TE,Away,NO,L 17-24,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Josh Whyle,Ten,TE,Away,Pit,L 16-20,1.5,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Lawrence Cager,NYG,TE,Away,LV,L 6-30,2.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Charlie Kolar,Bal,TE,Home,Sea,W 37-3,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Simi Fehoko,LAC,WR,Away,NYJ,W 27-6,4.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rakim Jarrett,TB,WR,Away,Hou,L 37-39,2.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Trevon Wesco,Ten,TE,Away,Pit,L 16-20,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Godwin Igwebuike,Pit,RB,Home,Ten,W 20-16,0.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Elijah Higgins,Ari,TE,Away,Cle,L 0-27,1.9,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ty Johnson,Buf,RB,Away,Cin,L 18-24,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tylan Wallace,Bal,WR,Home,Sea,W 37-3,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nick Bellore,Sea,RB,Away,Bal,L 3-37,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
N'Keal Harry,Min,WR,Away,Atl,W 31-28,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
MyCole Pruitt,Atl,TE,Home,Min,L 28-31,2.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Stone Smartt,LAC,TE,Away,NYJ,W 27-6,0.6,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Geoff Swaim,Ari,TE,Away,Cle,L 0-27,1.9,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Davis Allen,LAR,TE,Away,GB,L 3-20,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
John FitzPatrick,Atl,TE,Home,Min,L 28-31,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Payne Durham,TB,TE,Away,Hou,L 37-39,1.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Irvin Charles,NYJ,WR,Home,LAC,L 6-27,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Eric Saubert,Hou,TE,Home,TB,W 39-37,1.3,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sean McKeon,Dal,TE,Away,Phi,L 23-28,1.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jesper Horsted,LV,TE,Home,NYG,W 30-6,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lynn Bowden Jr.,NO,WR,Home,Chi,W 24-17,0.3,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ben Sims,GB,TE,Home,LAR,W 20-3,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
James Proche II,Cle,WR,Home,Ari,W 27-0,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Juwann Winfree,Ind,WR,Away,Car,W 27-13,0.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Alex Armah,Wsh,RB,Away,NE,W 20-17,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rodney Williams,Pit,TE,Home,Ten,W 20-16,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Damiere Byrd,Atl,WR,Home,Min,L 28-31,0.0,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Jonathan Ward,Ten,RB,Away,Pit,L 16-20,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Stanley Morgan,Cin,WR,Home,Buf,W 24-18,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
DJ Turner,LV,WR,Home,NYG,W 30-6,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brady Russell,Sea,TE,Away,Bal,L 3-37,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kevin Rader,Ten,TE,Away,Pit,L 16-20,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nick Vannett,LAC,TE,Away,NYJ,W 27-6,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tucker Fisk,Atl,TE,Home,Min,L 28-31,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Zamir White,LV,RB,Home,NYG,W 30-6,2.7,0/0,0,0,0,4,-2,0,0,0,0,0,0,0,0,-0.2
Ben Skowronek,LAR,WR,Away,GB,L 3-20,0.4,0/0,0,0,0,1,-2,0,0,0,0,0,0,0,0,-0.2
Tyler Scott,Chi,WR,Away,NO,L 17-24,4.4,0/0,0,0,0,1,-5,0,0,0,0,2,0,0,0,-0.5
Clayton Tune,Ari,QB,Away,Cle,L 0-27,11.3,11/20,58,0,2,5,28,0,0,0,0,0,0,1,0,-0.88
Keenan Allen,LAC,WR,Home,Det,L 38-41,18.8,0/0,0,0,0,0,0,0,11,175,2,14,0,0,0,40.5
CeeDee Lamb,Dal,WR,Home,NYG,W 49-17,18.5,0/0,0,0,0,1,14,1,11,151,1,14,0,0,0,39.5
Dak Prescott,Dal,QB,Home,NYG,W 49-17,18.1,26/35,404,4,1,2,17,1,0,0,0,0,0,0,0,37.86
Brandin Cooks,Dal,WR,Home,NYG,W 49-17,8.0,0/0,0,0,0,0,0,0,9,173,1,10,0,0,0,32.3
Amon-Ra St. Brown,Det,WR,Away,LAC,W 41-38,19.1,0/0,0,0,0,2,9,0,8,156,1,9,0,0,0,30.5
T.J. Hockenson,Min,TE,Home,NO,W 27-19,11.4,0/0,0,0,0,0,0,0,11,134,1,15,0,0,0,30.4
Justin Herbert,LAC,QB,Home,Det,L 38-41,18.9,27/40,323,4,1,4,15,0,0,0,0,0,0,0,0,28.42
Brian Robinson Jr.,Wsh,RB,Away,Sea,L 26-29,9.7,0/0,0,0,0,8,38,0,6,119,1,6,0,0,0,27.7
Mike Evans,TB,WR,Home,Ten,W 20-6,13.8,0/0,0,0,0,0,0,0,6,143,1,10,0,0,0,26.3
Jahmyr Gibbs,Det,RB,Away,LAC,W 41-38,12.7,0/0,0,0,0,14,77,2,3,35,0,5,0,0,0,26.2
Joshua Dobbs,Min,QB,Home,NO,W 27-19,15.2,23/34,268,1,0,8,44,1,0,0,0,0,0,0,0,25.12
Noah Brown,Hou,WR,Away,Cin,W 30-27,11.1,0/0,0,0,0,0,0,0,7,172,0,8,0,0,0,24.2
Sam Howell,Wsh,QB,Away,Sea,L 26-29,17.4,29/44,312,3,0,2,17,0,0,0,0,0,0,1,0,24.18
Geno Smith,Sea,QB,Home,Wsh,W 29-26,15.8,31/47,369,2,0,1,13,0,0,0,0,0,0,0,0,24.06
Brock Purdy,SF,QB,Away,Jax,W 34-3,16.1,19/26,296,3,0,0,0,0,0,0,0,0,0,0,0,23.84
Ja'Marr Chase,Cin,WR,Home,Hou,L 27-30,21.2,0/0,0,0,0,0,0,0,5,124,1,6,0,0,0,23.4
Tyler Lockett,Sea,WR,Home,Wsh,W 29-26,13.5,0/0,0,0,0,0,0,0,8,92,1,10,0,0,0,23.2
Devin Singletary,Hou,RB,Away,Cin,W 30-27,12.1,0/0,0,0,0,30,150,1,1,11,0,2,0,0,0,23.1
Austin Ekeler,LAC,RB,Home,Det,L 38-41,18.9,0/0,0,0,0,19,67,1,4,48,0,7,0,0,0,21.5
Chris Olave,NO,WR,Away,Min,L 19-27,14.4,0/0,0,0,0,0,0,0,6,94,1,9,0,0,0,21.4
Jared Goff,Det,QB,Away,LAC,W 41-38,16.2,23/33,333,2,0,3,-2,0,0,0,0,0,0,0,0,21.12
Trey McBride,Ari,TE,Home,Atl,W 25-23,10.2,0/0,0,0,0,0,0,0,8,131,0,9,0,0,0,21.1
Javonte Williams,Den,RB,Away,Buf,W 24-22,13.4,0/0,0,0,0,21,79,0,4,31,1,4,0,0,0,21.0
George Kittle,SF,TE,Away,Jax,W 34-3,10.8,0/0,0,0,0,0,0,0,3,116,1,4,0,0,0,20.6
Christian McCaffrey,SF,RB,Away,Jax,W 34-3,20.2,0/0,0,0,0,16,95,0,6,47,0,10,0,0,0,20.2
Joe Burrow,Cin,QB,Home,Hou,L 27-30,19.2,27/40,347,2,2,5,20,0,0,0,0,0,0,0,0,19.88
Kenneth Walker III,Sea,RB,Home,Wsh,W 29-26,15.8,0/0,0,0,0,19,63,0,1,64,1,2,0,0,0,19.7
Tyler Boyd,Cin,WR,Home,Hou,L 27-30,11.7,0/0,0,0,0,0,0,0,8,117,0,12,0,0,0,19.7
Jayden Reed,GB,WR,Away,Pit,L 19-23,6.6,0/0,0,0,0,0,0,0,5,84,1,5,0,0,0,19.4
C.J. Stroud,Hou,QB,Away,Cin,W 30-27,18.8,23/39,356,1,1,2,8,1,0,0,0,0,0,2,0,19.04
Jaylen Warren,Pit,RB,Home,GB,W 23-19,10.3,0/0,0,0,0,15,101,1,2,9,0,4,0,0,0,19.0
Tank Dell,Hou,WR,Away,Cin,W 30-27,14.0,0/0,0,0,0,1,13,0,6,56,1,14,0,0,0,18.9
Russell Wilson,Den,QB,Away,Buf,W 24-22,16.2,24/29,193,2,0,9,30,0,0,0,0,0,0,0,0,18.72
Najee Harris,Pit,RB,Home,GB,W 23-19,12.0,0/0,0,0,0,16,82,1,3,14,0,4,0,0,0,18.6
Alvin Kamara,NO,RB,Away,Min,L 19-27,17.0,0/0,0,0,0,9,42,0,7,33,0,7,0,0,0,18.5
Baker Mayfield,TB,QB,Home,Ten,W 20-6,17.1,18/29,278,2,1,3,12,0,0,0,0,0,0,0,0,18.32
Garrett Wilson,NYJ,WR,Away,LV,L 12-16,13.6,0/1,0,0,0,0,0,0,9,93,0,14,0,0,0,18.3
Rachaad White,TB,RB,Home,Ten,W 20-6,15.3,0/0,0,0,0,20,51,0,2,47,1,3,0,0,0,17.8
Bijan Robinson,Atl,RB,Away,Ari,L 23-25,14.4,0/0,0,0,0,22,95,1,1,11,0,2,0,0,0,17.6
David Montgomery,Det,RB,Away,LAC,W 41-38,13.8,0/0,0,0,0,12,116,1,0,0,0,0,0,0,0,17.6
Courtland Sutton,Den,WR,Away,Buf,W 24-22,12.5,0/0,0,0,0,0,0,0,8,53,1,11,0,1,0,17.3
Kyler Murray,Ari,QB,Home,Atl,W 25-23,15.5,19/32,249,0,1,6,33,1,0,0,0,0,0,0,0,17.26
D'Onta Foreman,Chi,RB,Home,Car,W 16-13,12.2,0/0,0,0,0,21,80,1,2,12,0,2,0,0,0,17.2
DK Metcalf,Sea,WR,Home,Wsh,W 29-26,14.6,0/0,0,0,0,0,0,0,7,98,0,12,0,0,0,16.8
Jordan Love,GB,QB,Away,Pit,L 19-23,14.0,21/40,289,2,2,2,11,0,0,0,0,0,0,0,0,16.66
Antonio Gibson,Wsh,RB,Away,Sea,L 26-29,7.4,0/0,0,0,0,4,13,0,5,42,1,6,0,0,0,16.5
